playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey
201565,"Derrick Rose",1.6,81,0.36,197,1.24,67,0.22,224,-0.12,469,0.34,166,-0.58,472,-0.47,477,-0.11,384,-1.07,582,-0.84,622,-0.23,440,0.51,136,0.14,237,0.37,130,0.26,260,-0.72,597,0.99,122,"2018-21",-1,"N/A","201565_2018-21"
1626246,"Boban Marjanovic",1.41,90,0.69,122,0.72,134,0.35,185,0.55,96,-0.2,477,3.89,27,4.26,12,-0.37,447,5.33,4,1.72,19,3.61,5,-2.15,736,-1.56,736,-0.59,676,0.9,160,0.31,230,0.59,175,"2018-21",-1,"N/A","1626246_2018-21"
1629750,"Javonte Green",-1.44,652,-0.3,507,-1.14,667,-0.28,480,-0.5,628,0.22,197,-1.55,586,-0.65,523,-0.9,559,-0.96,563,-0.46,539,-0.5,525,-0.05,415,0.54,86,-0.59,675,-1.52,635,-0.4,521,-1.12,628,"2018-21",-1,"N/A","1629750_2018-21"
1629751,"Dakota Mathias",-0.13,386,-0.32,518,0.19,253,-0.42,536,0.13,260,-0.55,625,-1.91,626,-0.48,479,-1.43,629,0.13,318,-0.56,561,0.68,153,-0.16,466,-0.35,607,0.19,213,-0.78,536,-0.15,441,-0.62,542,"2018-21",-1,"N/A","1629751_2018-21"
1629752,"Juwan Morgan",-0.35,450,-0.22,479,-0.12,417,0.08,272,0.06,306,0.02,295,-3.59,711,-2.59,693,-1,573,0.95,166,0.46,201,0.49,199,-0.22,497,-0.15,500,-0.06,437,0.2,272,0.1,308,0.09,290,"2018-21",-1,"N/A","1629752_2018-21"
1630177,"Theo Maledon",-1.1,606,0.19,257,-1.3,687,-0.48,558,0.04,329,-0.52,614,-1.67,600,-0.1,393,-1.57,642,-1.41,627,0.82,117,-2.23,727,-0.58,616,-0.03,393,-0.55,666,-1.4,622,0.15,289,-1.54,685,"2018-21",-1,"N/A","1630177_2018-21"
1630178,"Tyrese Maxey",-1.34,640,-0.8,626,-0.53,544,-1.46,707,-0.85,699,-0.6,638,-3.59,710,-0.96,575,-2.63,701,-2.16,691,-1.4,703,-0.76,579,0.05,343,0.04,318,0.01,369,-3.26,724,-1.76,707,-1.5,681,"2018-21",-1,"N/A","1630178_2018-21"
1626257,"Salah Mejri",-0.46,490,-0.26,496,-0.2,440,-0.44,540,-0.15,484,-0.29,522,1.37,141,0.77,194,0.61,210,-0.27,414,-0.34,506,0.07,324,-0.24,509,-0.48,640,0.24,191,-0.79,539,-0.29,490,-0.5,502,"2018-21",-1,"N/A","1626257_2018-21"
1630179,"Tyrell Terry",0.16,276,0.2,253,-0.04,366,-0.22,455,0.05,320,-0.27,510,0.72,230,0.55,227,0.17,291,-0.31,424,-0.35,508,0.04,337,0.3,207,0.34,147,-0.04,420,-0.13,380,0.44,204,-0.57,523,"2018-21",-1,"N/A","1630179_2018-21"
1630180,"Saddiq Bey",-1.3,634,-1.01,667,-0.3,481,-0.14,419,0.01,366,-0.14,446,0.98,188,0.64,215,0.34,265,-0.17,383,0.39,223,-0.56,537,-0.39,559,-0.29,577,-0.1,467,0.26,261,0.1,310,0.16,263,"2018-21",-1,"N/A","1630180_2018-21"
1630181,"R.J. Hampton",-1.47,658,-0.84,634,-0.63,563,-0.66,608,-0.35,564,-0.31,543,-2.38,654,-1.32,610,-1.05,580,-1.61,647,-0.78,611,-0.83,594,-0.09,432,0.01,355,-0.09,464,-1.87,671,-0.86,625,-1.02,605,"2018-21",-1,"N/A","1630181_2018-21"
1630182,"Josh Green",0.84,146,0.25,234,0.6,150,-0.15,426,-0.12,471,-0.03,342,0.87,206,0.89,168,0.01,356,-1.29,616,-0.99,645,-0.3,464,0.49,145,0.37,139,0.12,265,-0.1,369,0.24,252,-0.34,460,"2018-21",-1,"N/A","1630182_2018-21"
1630183,"Jaden McDaniels",-0.46,488,0.46,168,-0.92,630,0.16,239,0.17,236,0.01,324,-4.75,730,-1.98,667,-2.77,709,-2,683,-1.57,709,-0.43,506,0.3,208,0.32,151,-0.03,408,-0.43,475,0.09,314,-0.51,507,"2018-21",-1,"N/A","1630183_2018-21"
1626259,"Malcolm Miller",-0.4,470,-0.41,547,0.01,339,1.01,86,0.25,198,0.76,74,-2.8,679,-2.91,707,0.11,305,0.19,303,-0.44,531,0.63,163,-0.72,646,-0.34,604,-0.38,609,1.21,127,0.1,311,1.11,111,"2018-21",-1,"N/A","1626259_2018-21"
1630194,"Paul Reed",0.49,200,0.13,281,0.36,200,0.06,291,0.1,277,-0.04,361,-0.1,386,0.11,330,-0.22,411,1.59,89,0.47,199,1.12,86,0.11,308,-0.03,392,0.14,252,0.51,217,0.37,216,0.14,269,"2018-21",-1,"N/A","1630194_2018-21"
1630197,"Aleksej Pokusevski",-0.25,426,0.03,336,-0.28,474,0.3,199,0.37,135,-0.08,387,1.05,179,0.98,160,0.07,328,-1.04,575,0.16,312,-1.2,650,-1.02,696,-0.92,715,-0.1,468,-0.74,528,-0.12,428,-0.62,540,"2018-21",-1,"N/A","1630197_2018-21"
1630199,"Cassius Stanley",0.1,289,0.17,264,-0.07,378,0.01,331,0.15,247,-0.15,449,0.31,302,-0.12,395,0.42,246,0.17,309,0.17,310,0.01,346,-0.03,397,0.05,304,-0.08,449,0.01,334,0.2,264,-0.2,409,"2018-21",-1,"N/A","1630199_2018-21"
1630200,"Tre Jones",-0.1,377,-0.03,375,-0.06,375,-0.37,515,-0.1,452,-0.27,513,1.2,165,0.25,292,0.95,167,-0.31,425,-0.12,426,-0.19,423,0.09,320,-0.14,491,0.23,194,-0.63,509,-0.4,520,-0.23,422,"2018-21",-1,"N/A","1630200_2018-21"
203926,"Doug McDermott",1.35,97,0.6,137,0.75,125,1.47,37,0.6,86,0.87,64,-2.52,664,-0.13,400,-2.39,697,-0.45,459,-0.8,614,0.34,240,-0.14,451,-0.09,452,-0.04,422,2.05,67,0.93,110,1.12,110,"2018-21",-1,"N/A","203926_2018-21"
1626296,"Jordan Sibert",-0.06,358,-0.09,409,0.04,317,-0.13,408,-0.12,472,0.01,312,0.04,349,0.15,318,-0.12,386,0.23,290,0.07,347,0.15,302,-0.07,425,-0.05,409,-0.02,401,-0.16,389,-0.22,472,0.06,302,"2018-21",-1,"N/A","1626296_2018-21"
203932,"Aaron Gordon",2.16,44,1.09,66,1.07,84,1.14,68,0.63,79,0.51,128,3.53,37,4.02,17,-0.49,477,2.57,41,0.99,94,1.58,50,-0.45,575,-0.43,628,-0.02,402,1.91,76,0.95,107,0.96,125,"2018-21",-1,"N/A","203932_2018-21"
203933,"T.J. Warren",0.1,290,-0.13,432,0.22,235,-0.48,560,-0.1,459,-0.38,568,-1.2,551,-0.92,569,-0.29,431,-1.32,619,-1.13,670,-0.19,426,0.86,60,0.4,127,0.46,90,-0.36,456,-0.07,408,-0.29,448,"2018-21",-1,"N/A","203933_2018-21"
201580,"JaVale McGee",-0.27,430,0.87,95,-1.14,668,-0.02,343,0.28,190,-0.29,524,-1.43,579,3.54,27,-4.97,738,1.46,101,-0.99,646,2.45,27,-1.2,719,-0.14,489,-1.05,730,-1.98,675,-0.03,386,-1.94,714,"2018-21",-1,"N/A","201580_2018-21"
203935,"Marcus Smart",0.3,232,0.73,113,-0.43,513,0.04,304,0.07,300,-0.03,336,0.85,210,-0.11,394,0.96,163,-1.71,659,-1.4,702,-0.32,473,1.21,26,1.19,10,0.02,351,1.06,140,1.42,56,-0.35,465,"2018-21",-1,"N/A","203935_2018-21"
1627395,"Julian Washburn",-0.16,395,-0.25,492,0.09,294,-0.23,465,0.06,301,-0.3,530,0.14,336,-0.75,544,0.89,172,0.89,175,0.03,367,0.87,117,0.13,294,-0.14,495,0.28,165,0.19,273,0.04,346,0.15,268,"2018-21",-1,"N/A","1627395_2018-21"
201588,"George Hill",4.46,7,2.05,14,2.41,22,2.2,15,1.03,28,1.17,37,2.78,70,-0.39,461,3.17,24,1.52,95,0.5,188,1.02,100,0.59,113,0.21,202,0.39,119,4.61,13,2.08,20,2.54,28,"2018-21",-1,"N/A","201588_2018-21"
1627732,"Ben Simmons",0.07,301,-0.14,438,0.21,241,0.44,171,0.01,371,0.44,139,1.64,126,-1.31,609,2.95,31,1.11,143,0.3,242,0.81,131,-0.4,562,0.39,130,-0.79,706,0.47,222,0.51,179,-0.03,343,"2018-21",-1,"N/A","1627732_2018-21"
203518,"Alex Abrines",-0.23,418,0.17,261,-0.4,505,-0.23,460,0.67,71,-0.9,702,-0.98,527,-1.53,623,0.55,220,-0.09,363,-0.28,483,0.19,291,0.34,189,0.41,121,-0.07,441,-0.05,351,1.26,68,-1.31,658,"2018-21",-1,"N/A","203518_2018-21"
1627733,"Dragan Bender",-0.1,378,0.57,143,-0.67,573,0.6,140,0.5,102,0.1,247,0.86,209,0.98,161,-0.13,390,-0.41,449,0.3,241,-0.72,569,-1.17,714,-0.28,562,-0.89,717,-1.26,607,0.08,317,-1.34,660,"2018-21",-1,"N/A","1627733_2018-21"
1627735,"Wade Baldwin IV",-1.26,624,-0.38,540,-0.88,620,-0.74,634,-0.11,464,-0.63,650,0.76,223,1.09,143,-0.32,440,-1.08,584,-1,648,-0.08,371,-0.16,470,-0.11,466,-0.05,431,-1.56,640,-0.44,534,-1.12,627,"2018-21",-1,"N/A","1627735_2018-21"
1627736,"Malik Beasley",-0.75,551,-0.84,636,0.1,291,-0.42,533,-1.23,730,0.81,69,-1.84,619,-0.59,504,-1.26,606,0.76,190,0.42,214,0.34,241,0.47,148,0.19,213,0.29,160,0.7,184,-1.24,664,1.94,41,"2018-21",-1,"N/A","1627736_2018-21"
1627737,"Marquese Chriss",-0.91,577,-0.32,515,-0.59,556,-1.93,733,-1.19,729,-0.74,675,-1.18,547,-0.69,534,-0.49,475,0.23,289,-0.8,615,1.03,98,-0.24,508,0.04,312,-0.28,570,-3.28,726,-2.06,718,-1.22,643,"2018-21",-1,"N/A","1627737_2018-21"
1627738,"Deyonta Davis",0.15,277,0.34,200,-0.19,438,-0.16,428,0.22,211,-0.38,567,-0.02,367,-0.14,402,0.12,302,-0.71,510,-0.37,515,-0.34,479,0.65,103,0.21,194,0.43,105,-0.32,441,0.19,268,-0.51,505,"2018-21",-1,"N/A","1627738_2018-21"
203954,"Joel Embiid",4.25,10,2.73,4,1.52,51,2.53,7,2.23,1,0.31,178,11.01,1,2.99,38,8.02,1,1.21,133,1.01,91,0.2,288,-0.94,687,-0.62,680,-0.32,579,4.89,10,2.9,11,1.98,39,"2018-21",-1,"N/A","203954_2018-21"
1627740,"Henry Ellenson",0.38,218,0.1,300,0.28,216,0.24,219,0.52,99,-0.29,520,0.74,225,-0.61,514,1.35,122,0.58,213,0.87,105,-0.3,462,0.47,150,-0.12,481,0.6,61,0.65,196,0.87,120,-0.22,420,"2018-21",-1,"N/A","1627740_2018-21"
1627741,"Buddy Hield",0.34,225,-0.78,624,1.13,77,0.25,214,-0.59,650,0.85,65,-4.93,733,-1.41,616,-3.52,726,-1.13,597,-1.89,723,0.76,137,0.43,166,0.6,66,-0.17,521,0.17,276,-1.08,650,1.25,100,"2018-21",-1,"N/A","1627741_2018-21"
203521,"Matthew Dellavedova",0.54,193,1.12,62,-0.58,554,1.52,35,1.29,12,0.22,196,-0.1,384,0.23,295,-0.32,441,-0.55,475,0.45,203,-1,620,-0.75,647,-0.24,548,-0.5,647,0.97,151,1.79,35,-0.82,583,"2018-21",-1,"N/A","203521_2018-21"
1627742,"Brandon Ingram",-0.02,340,-1.26,698,1.23,70,0.42,172,-0.08,436,0.49,130,0.66,237,-1.69,639,2.34,49,-1.59,644,-0.95,635,-0.64,554,-0.69,640,-0.8,706,0.11,275,-0.27,429,-1.44,683,1.16,106,"2018-21",-1,"N/A","1627742_2018-21"
1627743,"Demetrius Jackson",0.18,269,0.06,318,0.12,279,0.07,283,0.02,344,0.05,280,-1.26,559,-0.51,485,-0.75,532,-0.6,487,-0.06,408,-0.55,534,0.1,316,0.01,367,0.1,283,-0.2,400,-0.17,452,-0.02,335,"2018-21",-1,"N/A","1627743_2018-21"
1627745,"Damian Jones",-2.06,711,-1.71,720,-0.35,493,-1.11,688,-1.25,731,0.14,229,-1.9,624,1.29,119,-3.19,720,-0.94,560,-0.66,589,-0.28,456,-0.82,655,-0.09,450,-0.72,700,-3.37,727,-2.32,725,-1.04,611,"2018-21",-1,"N/A","1627745_2018-21"
1627747,"Caris LeVert",1.15,116,0.56,146,0.59,153,0.5,160,0.18,232,0.32,174,3.18,52,1.3,117,1.88,83,-0.43,455,-0.92,629,0.49,198,0.02,362,0.15,234,-0.12,493,1.79,82,0.49,182,1.31,93,"2018-21",-1,"N/A","1627747_2018-21"
1627748,"Thon Maker",-1.45,653,-0.48,568,-0.97,640,-1.1,687,-0.13,475,-0.98,712,1.28,155,1.28,121,0.01,350,-1.08,586,-0.61,579,-0.47,518,0.18,270,0.42,117,-0.24,559,-2.35,701,-0.36,506,-1.99,715,"2018-21",-1,"N/A","1627748_2018-21"
1627749,"Dejounte Murray",1.29,103,0.99,78,0.3,213,-0.22,453,-0.86,700,0.64,110,3.23,47,2.99,37,0.24,277,-0.54,473,0.2,293,-0.74,576,1,47,0.49,97,0.51,76,0.6,203,-0.3,494,0.91,130,"2018-21",-1,"N/A","1627749_2018-21"
1627750,"Jamal Murray",1.59,82,0.05,325,1.54,48,1.38,48,0.29,182,1.1,43,0.96,193,-0.32,445,1.27,128,0.55,224,-0.38,518,0.93,111,0.24,232,-0.06,414,0.3,154,3.47,24,0.61,158,2.85,19,"2018-21",-1,"N/A","1627750_2018-21"
1627751,"Jakob Poeltl",2.66,32,1.99,18,0.67,141,0.29,206,-0.1,457,0.39,148,0.4,285,3.54,26,-3.14,719,3.96,14,1.41,39,2.55,25,0.81,74,0.42,119,0.39,117,2.01,69,1.11,90,0.9,132,"2018-21",-1,"N/A","1627751_2018-21"
203999,"Nikola Jokic",3.25,20,0.54,148,2.71,14,1.28,55,0.01,365,1.28,28,2.96,60,3.48,28,-0.53,484,1.67,83,0.83,114,0.85,125,-0.77,648,-0.54,657,-0.23,550,2.54,45,0.37,218,2.18,33,"2018-21",-1,"N/A","203999_2018-21"
1630204,"Ashton Hagans",-0.03,346,0.01,353,-0.04,363,-0.16,435,-0.11,462,-0.06,371,-0.34,428,-0.44,470,0.1,314,0.06,327,0.04,365,0.02,342,0.06,334,0.08,283,-0.02,403,-0.11,373,0.02,356,-0.13,382,"2018-21",-1,"N/A","1630204_2018-21"
1630216,"Cassius Winston",-0.26,428,-0.22,478,-0.05,367,-0.06,378,0.12,271,-0.18,471,-0.4,441,0.17,311,-0.57,492,-0.43,454,0.07,349,-0.5,526,-0.12,443,-0.25,550,0.13,261,-0.51,490,-0.11,424,-0.4,478,"2018-21",-1,"N/A","1630216_2018-21"
204001,"Kristaps Porzingis",1.98,57,0.89,91,1.09,81,0.71,124,-0.05,420,0.76,75,2.4,87,3.03,35,-0.63,508,1.29,122,0.52,186,0.77,135,-0.44,573,-0.91,714,0.46,91,2.15,65,0.06,336,2.09,36,"2018-21",-1,"N/A","204001_2018-21"
1630217,"Desmond Bane",0.73,163,0.51,158,0.22,238,0.69,127,0.06,303,0.62,113,-2.19,644,0.13,323,-2.32,692,1.01,157,0.48,195,0.53,192,0.45,155,0.59,72,-0.14,504,0.84,171,0.22,257,0.62,170,"2018-21",-1,"N/A","1630217_2018-21"
1630218,"Robert Woodard II",0.22,256,0.08,311,0.14,272,0.02,309,-0.05,417,0.07,267,0.35,292,0.47,249,-0.12,388,0.29,274,-0.03,393,0.32,245,0.15,279,0.01,341,0.14,255,0.16,283,-0.03,380,0.18,256,"2018-21",-1,"N/A","1630218_2018-21"
1630222,"Mason Jones",-0.57,510,0.04,329,-0.61,560,-0.75,636,-0.08,443,-0.67,658,-0.22,403,-1.56,629,1.34,124,-0.15,376,-0.36,511,0.21,284,-0.43,568,0.08,284,-0.51,652,-1.52,634,-0.35,503,-1.17,638,"2018-21",-1,"N/A","1630222_2018-21"
1630223,"Jalen Harris",0.01,325,-0.1,411,0.1,287,0.06,286,0.06,310,0.01,303,-0.61,481,-0.3,441,-0.32,437,0.31,271,-0.16,439,0.47,208,0.22,251,0.12,257,0.1,284,0.17,278,0.01,371,0.18,258,"2018-21",-1,"N/A","1630223_2018-21"
1630230,"Naji Marshall",0.2,260,0.19,258,0.02,328,-0.05,362,-0.04,406,0.01,320,0.28,303,0.43,256,-0.14,398,0.57,216,0.1,336,0.47,207,-0.11,437,-0.11,473,0.01,375,0.01,330,-0.02,375,0.03,314,"2018-21",-1,"N/A","1630230_2018-21"
204020,"Tyler Johnson",-1.61,680,-0.79,625,-0.82,609,-0.67,610,-0.1,454,-0.58,632,-1.65,599,-1.98,668,0.33,267,-2.07,688,-0.65,588,-1.42,676,0.18,267,0.05,305,0.13,258,-2.07,681,-0.91,632,-1.15,632,"2018-21",-1,"N/A","204020_2018-21"
1627759,"Jaylen Brown",-0.02,337,-0.33,520,0.31,211,1.04,80,0.32,159,0.72,87,0.65,238,0.22,298,0.43,242,0.67,200,0.8,122,-0.13,392,-1.15,710,-0.29,570,-0.87,713,0.17,277,0.05,342,0.12,278,"2018-21",-1,"N/A","1627759_2018-21"
203564,"Kalin Lucas",0.06,306,0.08,312,-0.02,349,0.01,333,0.09,288,-0.1,403,-0.33,426,-0.28,434,-0.06,371,0.04,333,0.07,346,-0.03,359,0.02,365,-0.02,383,0.03,337,-0.05,350,0.09,316,-0.13,385,"2018-21",-1,"N/A","203564_2018-21"
203705,"Josh Magette",0.2,262,0.26,227,-0.06,374,-0.06,370,0.14,254,-0.2,480,0.54,261,0.09,339,0.45,236,0.18,304,-0.4,522,0.59,176,0.14,285,0.19,209,-0.05,429,0.04,318,0.29,235,-0.25,434,"2018-21",-1,"N/A","203705_2018-21"
203710,"C.J. Williams",-0.84,564,-0.4,546,-0.43,514,-0.26,473,-0.1,450,-0.17,461,-1.51,583,-0.66,525,-0.85,551,-1.77,669,-0.65,586,-1.13,639,0.04,349,-0.09,443,0.13,260,-1.01,569,-0.46,542,-0.55,519,"2018-21",-1,"N/A","203710_2018-21"
1627763,"Malcolm Brogdon",2.09,50,0.45,171,1.65,45,1,87,0.32,157,0.68,104,0.76,222,0.66,212,0.1,313,0.56,221,0.29,249,0.26,266,-0.32,540,-0.56,662,0.24,189,2.27,59,0.48,186,1.79,55,"2018-21",-1,"N/A","1627763_2018-21"
1627767,"Cheick Diallo",-0.91,579,-0.36,533,-0.55,547,0.26,212,-0.42,599,0.67,105,-2.07,635,-0.23,420,-1.84,660,1,159,0.75,131,0.25,271,-0.87,667,-0.49,644,-0.38,610,-1.28,610,-0.92,633,-0.37,469,"2018-21",-1,"N/A","1627767_2018-21"
204025,"Tim Frazier",-1.01,596,-0.25,493,-0.76,599,-1.41,704,-0.89,705,-0.52,613,-2.54,667,0.09,340,-2.63,700,0.84,185,1.04,86,-0.19,425,-0.52,599,-0.15,502,-0.36,598,-1.68,650,-0.88,628,-0.8,581,"2018-21",-1,"N/A","204025_2018-21"
1627772,"Daniel Hamilton",-0.18,402,-0.05,381,-0.13,419,0.11,260,0.38,133,-0.27,512,-0.37,434,-1.59,631,1.22,132,1.02,155,0.3,245,0.73,144,-0.26,521,-0.3,580,0.04,332,-0.02,344,0.25,249,-0.26,438,"2018-21",-1,"N/A","1627772_2018-21"
1627774,"Jake Layman",0.6,182,1.04,73,-0.44,517,0.45,168,0.38,132,0.07,269,-1.08,541,0.5,240,-1.57,643,-0.44,457,-0.34,504,-0.1,378,-0.86,662,0.05,308,-0.9,719,-0.46,482,0.88,118,-1.34,659,"2018-21",-1,"N/A","1627774_2018-21"
1627775,"Patrick McCaw",-2.06,710,-0.45,559,-1.61,713,-0.69,615,-0.56,644,-0.13,439,-3.03,688,-1.95,666,-1.08,583,-1.78,670,0.29,248,-2.07,721,-0.28,526,0.26,172,-0.54,663,-2.54,710,-0.72,598,-1.81,703,"2018-21",-1,"N/A","1627775_2018-21"
201988,"Patty Mills",1.82,68,-0.62,596,2.44,21,1.11,70,0.11,272,1,47,3.23,48,-1.07,593,4.3,12,-1.55,639,-1.27,690,-0.27,453,0.89,56,-0.02,380,0.91,20,3.65,22,0.07,331,3.59,11,"2018-21",-1,"N/A","201988_2018-21"
1627777,"Georges Niang",0.19,266,-0.22,481,0.41,192,0.07,278,-0.19,501,0.27,190,-3.29,698,-0.25,426,-3.04,716,0.87,178,0.64,156,0.24,273,-1.18,715,-0.65,685,-0.54,661,-1.12,584,-1.01,642,-0.11,373,"2018-21",-1,"N/A","1627777_2018-21"
1627780,"Gary Payton II",-1.65,687,-0.62,595,-1.04,653,-1.64,724,-0.8,694,-0.83,691,-0.78,500,-0.03,379,-0.75,531,-0.35,437,-1.02,651,0.66,156,-0.06,419,0.33,149,-0.39,611,-2.44,707,-1.17,657,-1.28,651,"2018-21",-1,"N/A","1627780_2018-21"
204456,"T.J. McConnell",-0.02,338,-0.48,570,0.46,178,-0.38,522,-1.07,720,0.68,102,-2.4,655,-0.16,406,-2.24,688,-1.44,630,-0.53,553,-0.91,605,1.19,28,0.67,55,0.53,73,-1.03,570,-1.24,665,0.21,247,"2018-21",-1,"N/A","204456_2018-21"
1627781,"Malachi Richardson",-0.3,442,0.14,274,-0.44,515,0.12,258,0.28,183,-0.17,460,-1.09,542,-0.84,558,-0.25,418,-0.1,365,0.27,253,-0.36,489,-0.45,574,-0.05,408,-0.4,616,-0.2,402,0.33,225,-0.53,513,"2018-21",-1,"N/A","1627781_2018-21"
1627782,"Wayne Selden",-1.41,649,-0.78,622,-0.64,566,-1.92,732,-1.14,726,-0.78,679,-1.94,629,-2.33,683,0.38,259,-1.04,576,-0.88,625,-0.16,405,-0.09,429,-0.23,543,0.15,248,-2.63,714,-1.93,712,-0.69,558,"2018-21",-1,"N/A","1627782_2018-21"
2199,"Tyson Chandler",-0.22,413,1.37,46,-1.58,710,0.24,218,0.84,55,-0.61,640,5.35,12,2.96,39,2.39,48,1.75,78,1.02,88,0.72,145,-1.03,698,-0.3,578,-0.73,701,-0.27,427,1.55,47,-1.82,704,"2018-21",-1,"N/A","2199_2018-21"
203894,"Shabazz Napier",-0.23,419,0.12,283,-0.35,494,-0.18,439,0.05,317,-0.23,487,1.75,120,-0.68,529,2.42,45,0.86,180,1.02,89,-0.16,403,0.33,192,0.6,70,-0.27,563,0.68,187,1.05,96,-0.37,470,"2018-21",-1,"N/A","203894_2018-21"
202323,"Evan Turner",-0.98,592,-0.52,582,-0.46,523,-0.29,484,0.25,197,-0.54,622,-2.28,652,-2.71,699,0.43,243,-0.06,358,0.43,210,-0.49,522,-0.83,656,-0.59,669,-0.23,553,-0.65,512,0.01,370,-0.65,547,"2018-21",-1,"N/A","202323_2018-21"
1627784,"Jarrod Uthoff",0.09,296,0.12,282,-0.04,360,0.12,257,0.02,339,0.1,245,-0.27,414,0.32,275,-0.59,501,0.6,208,0.01,386,0.61,168,-0.09,433,0.01,349,-0.1,469,0.24,264,0.12,298,0.11,284,"2018-21",-1,"N/A","1627784_2018-21"
1627786,"Troy Williams",-0.45,486,-0.22,477,-0.23,450,-0.72,624,-0.37,578,-0.35,558,0.11,340,-1.92,662,2.03,69,0.2,300,0.65,154,-0.45,513,-0.22,499,0.2,204,-0.42,629,-1.12,585,-0.22,473,-0.9,595,"2018-21",-1,"N/A","1627786_2018-21"
1627788,"Furkan Korkmaz",0.65,174,0.24,237,0.41,191,0.15,248,-0.26,536,0.41,144,-0.19,396,-1.94,663,1.75,93,0.7,196,0.59,166,0.11,315,0.65,102,0.13,248,0.52,74,0.76,182,-0.41,525,1.17,105,"2018-21",-1,"N/A","1627788_2018-21"
1627790,"Ante Zizic",-0.24,422,0.22,247,-0.46,522,1.44,40,0.61,85,0.83,66,2.8,68,2.7,48,0.11,310,0.46,246,0.62,161,-0.16,406,-0.15,462,-0.4,615,0.24,186,1.71,86,0.9,115,0.82,142,"2018-21",-1,"N/A","1627790_2018-21"
1630233,"Nathan Knight",-0.27,429,-0.28,504,0.01,333,0.01,322,0.31,173,-0.3,526,-0.85,507,-1.28,607,0.44,240,1.43,106,0.11,333,1.32,67,-0.26,520,-0.1,461,-0.16,513,0.07,302,0.11,303,-0.05,347,"2018-21",-1,"N/A","1630233_2018-21"
1630234,"Ty-Shon Alexander",-0.05,357,-0.06,388,0.01,340,-0.13,412,0.01,376,-0.13,436,0.05,345,-0.14,403,0.19,286,0.37,263,0.17,306,0.19,290,-0.05,411,-0.09,446,0.04,325,-0.14,386,-0.04,389,-0.11,371,"2018-21",-1,"N/A","1630234_2018-21"
203901,"Elfrid Payton",1.18,112,-0.27,501,1.46,55,0.33,190,-0.38,585,0.71,96,-0.63,483,2.76,46,-3.39,723,2.2,60,0.43,212,1.78,41,-0.14,452,-0.64,682,0.5,82,0.03,323,-1.19,659,1.22,102,"2018-21",-1,"N/A","203901_2018-21"
1627816,"Alex Poythress",-0.96,591,0.07,316,-1.03,651,-0.17,438,-0.19,499,0.02,298,-0.88,509,-0.3,443,-0.58,496,1.4,110,1.18,65,0.22,277,-0.05,412,0.16,227,-0.21,539,-0.67,514,-0.09,418,-0.58,529,"2018-21",-1,"N/A","1627816_2018-21"
202334,"Ed Davis",-0.78,554,1.1,65,-1.87,721,0.01,336,0.98,36,-0.99,715,-2.43,656,-1.63,637,-0.8,543,3.5,18,2.09,6,1.41,61,-0.31,537,-0.15,499,-0.16,511,0.5,218,1.92,24,-1.42,669,"2018-21",-1,"N/A","202334_2018-21"
1627823,"Juancho Hernangomez",-1.16,611,-1.36,703,0.2,252,0.16,238,0.39,130,-0.22,486,-0.55,469,-0.9,564,0.35,264,0.85,182,0.32,236,0.53,191,-0.28,528,-0.54,656,0.26,176,-0.2,404,-0.26,482,0.05,303,"2018-21",-1,"N/A","1627823_2018-21"
1627824,"Guerschon Yabusele",0.17,275,-0.06,391,0.22,234,0.05,295,0.28,185,-0.23,494,-0.32,421,-0.18,411,-0.14,392,0.25,288,0.18,305,0.07,326,-0.06,421,-0.34,603,0.28,164,-0.16,390,-0.08,412,-0.08,356,"2018-21",-1,"N/A","1627824_2018-21"
1627826,"Ivica Zubac",1.03,126,1.95,21,-0.92,631,0.12,255,0.97,37,-0.85,693,2.83,65,3.33,29,-0.5,480,3.09,25,0.79,125,2.3,30,-1.16,713,-0.44,631,-0.72,699,1.01,146,2.27,17,-1.27,649,"2018-21",-1,"N/A","1627826_2018-21"
1627827,"Dorian Finney-Smith",1.69,75,-0.12,428,1.81,34,1.04,83,0.72,66,0.31,175,2.2,95,0.59,220,1.61,100,0.52,231,-0.41,526,0.93,109,-0.25,514,-0.35,605,0.09,288,1.64,93,0.33,226,1.31,92,"2018-21",-1,"N/A","1627827_2018-21"
1627832,"Fred VanVleet",2.07,51,0.83,102,1.25,66,1.55,31,0.78,61,0.77,72,0.92,198,-0.35,453,1.28,127,-1.22,607,-1.03,655,-0.18,419,0.82,70,0.2,206,0.62,57,2.57,43,0.8,129,1.77,57,"2018-21",-1,"N/A","1627832_2018-21"
